center_id,meal_id,checkout_price,base_price,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,num_orders
10,1770,484.03,486.03,3.7612001156935624,4.23410650459726,2.772588722239781,3.75409764614499,0.6923986567982146,122.0
10,1778,191.12,192.12,7.069874128458572,6.853299093186078,6.97354301952014,6.918875284712492,0.1287306820125016,904.0
10,1803,169.75,171.75,6.495265555937008,6.340359303727752,6.364750756851911,6.332900526499953,0.1506706015584607,406.0
10,1847,196.0,196.0,2.70805020110221,4.418840607796598,0.0,2.710115718900779,1.938332347154472,69.0
10,1878,321.13,319.13,3.367295829986474,4.812184355372417,4.23410650459726,4.2470744171148835,0.632685674407293,67.0
10,1885,158.14,158.14,7.552237287560802,7.594381242551817,7.558516743045645,7.588111026378625,0.0436136163225905,1592.0
10,1902,446.23,445.23,5.017279836814924,4.394449154672439,4.574710978503383,4.558733803010027,0.3335451721737738,54.0
10,1962,563.6,562.6,6.317164686747284,6.340359303727752,7.229113877793302,6.763611763146195,0.5028337732128609,647.0
10,1971,344.35,346.35,6.131226489483141,5.25227342804663,5.170483995038151,5.5381014678915745,0.4367593264007521,258.0
10,1993,157.14,158.14,6.851184927493743,6.748759547491679,6.665683717782408,6.760818696600737,0.0766927225500299,190.0
10,2104,640.23,639.23,5.247024072160486,5.318119993844216,5.017279836814924,5.268871336540044,0.1970297946405375,175.0
10,2126,484.03,486.03,4.23410650459726,2.70805020110221,3.9889840465642745,3.409797738341489,0.8164641110303376,136.0
10,2139,285.18,285.18,5.017279836814924,5.003946305945459,5.087596335232384,5.151497675821492,0.2333504840085417,162.0
10,2290,289.09,290.09,7.62657020629066,7.63433723562832,7.703459047867175,7.688869000099046,0.076421734538699,1702.0
10,2304,486.03,486.03,5.313205979041787,5.241747015059643,4.406719247264253,4.839030349009531,0.5071385636692148,188.0
10,2306,238.65,335.62,5.003946305945459,4.007333185232471,4.219507705176107,4.6017342322319665,0.5747861752956973,271.0
10,2322,386.06,386.06,5.093750200806762,5.313205979041787,4.812184355372417,5.0078312226483455,0.2430303177245438,297.0
10,2444,727.53,728.53,6.008813185442595,6.318968113746434,3.367295829986474,4.756820409837676,1.629734168361627,26.0
10,2490,275.54,274.54,6.410174881966167,5.8289456176102075,5.552959584921617,5.871453055825174,0.3764088661813405,244.0
10,2492,389.03,388.03,5.017279836814924,5.556828061699537,5.497168225293202,5.474319057797028,0.3365977967507198,203.0
10,2494,195.0,194.0,4.564348191467836,4.007333185232471,5.087596335232384,4.587656398540458,0.4464714132357331,189.0
10,2539,159.11,158.11,5.6937321388027,6.340359303727752,6.131226489483141,6.11514598336331,0.2949646711307696,378.0
10,2569,242.56,327.89,6.731018100482083,6.100318952020064,6.295266001439646,6.384605330412922,0.2642868466044838,1027.0
10,2577,321.13,319.13,4.90527477843843,5.170483995038151,5.598421958998375,5.306785079349144,0.3293642684967294,243.0
10,2581,562.6,564.6,6.100318952020064,6.186208623900494,6.699500340161678,6.370700726567025,0.2775773440565631,284.0
10,2631,164.93,164.93,5.497168225293202,5.605802066295998,5.746203190540153,5.636566742158689,0.109638875982545,339.0
10,2640,321.13,319.13,5.940171252720432,5.501258210544727,5.552959584921617,5.732320810951591,0.2379062539664841,108.0
10,2664,244.5,328.83,6.763884908562435,6.293419278846481,6.38856140554563,6.51006976317608,0.2107428927338716,919.0
10,2704,319.13,321.13,5.605802066295998,6.003887067106539,6.131226489483141,5.911569367735062,0.2238332598772428,366.0
10,2707,239.65,239.65,7.167809184316444,7.034387929915503,6.9975959829819265,7.078640636395084,0.0769910359944525,1297.0
10,2760,162.99,242.53,6.9985096422506015,5.602118820879701,6.042632833682381,6.1445388731080675,0.5993945053913344,1107.0
10,2826,377.33,377.33,6.535241271013659,6.748759547491679,6.7464121285733745,6.681861798686299,0.1006145056255382,662.0
10,2867,648.02,727.53,5.786897381366708,5.780743515792329,3.737669618283368,4.650286845361683,1.3212646396565175,42.0
10,2956,642.14,643.14,5.497168225293202,5.0106352940962555,5.940171252720432,5.4558132949485145,0.3833980446960626,161.0
11,1062,179.51,177.51,6.682108597449809,6.455198563340122,6.555356891810665,6.571769378087593,0.0940666825900176,728.0
11,1109,271.6,272.6,6.894670039433482,6.985641817639208,6.839476438228843,6.854822158865803,0.1198081733644393,998.0
11,1198,169.75,219.22,5.093750200806762,5.442417710521793,6.133398042996649,5.579635048121603,0.4345012697935032,298.0
11,1207,377.39,375.39,4.574710978503383,4.700480365792417,4.700480365792417,4.786538926281592,0.2627400787529826,188.0
11,1216,435.56,435.56,5.181783550292085,5.087596335232384,4.248495242049359,4.563886186464299,0.6923810938839116,109.0
11,1230,365.75,364.75,5.170483995038151,4.700480365792417,4.804021044733257,4.942183901592648,0.2255385037036015,136.0
11,1247,447.23,447.23,2.6390573296152584,2.772588722239781,0.0,1.35291151296376,1.563158508069231,13.0
11,1248,164.93,164.93,4.007333185232471,3.713572066704308,4.418840607796598,4.0934630910826595,0.3040760043327732,82.0
11,1311,188.21,188.21,5.82600010738045,5.697093486505405,6.214608098422191,6.01951524900895,0.306814835753867,392.0
11,1438,195.0,194.0,4.700480365792417,5.940171252720432,5.017279836814924,5.089602955280048,0.5863815144239065,162.0
11,1445,727.53,727.53,5.099866427824199,5.442417710521793,3.713572066704308,3.563964051262575,2.490770066819252,53.0
11,1525,319.13,319.13,5.37989735354046,5.552959584921617,5.905361848054571,5.52262305364082,0.2833542161367954,229.0
11,1543,486.03,484.03,4.248495242049359,4.90527477843843,5.003946305945459,4.597955707757627,0.4138366170179134,108.0
11,1558,563.6,564.6,5.003946305945459,4.68213122712422,6.53813982376767,5.700171731471393,0.9985363848300978,148.0
11,1571,590.73,591.73,3.7612001156935624,4.02535169073515,4.23410650459726,4.006997874064611,0.1935043867742401,0.0
11,1727,464.63,465.63,6.318968113746434,6.343880434126331,6.343880434126331,6.386217201441692,0.1019603300368838,567.0
11,1754,314.31,315.31,6.664409020350408,6.682108597449809,6.761572768804055,6.65083898563532,0.1119925551516316,809.0
11,1770,486.03,486.03,4.219507705176107,0.0,3.332204510175204,2.5810752343977734,1.8209231113071611,0.0
11,1778,179.45,181.45,6.779921907472252,6.699500340161678,6.79346613258001,6.8176210907989665,0.1269490238605636,769.0
11,1803,186.3,208.61,6.042632833682381,6.161207321695077,6.364750756851911,6.152211405876695,0.152529414828897,620.0
11,1847,195.0,195.0,4.564348191467836,5.241747015059643,3.332204510175204,4.38928508112482,0.7907024944201811,94.0
11,1878,321.13,321.13,4.820281565605037,3.332204510175204,4.248495242049359,4.328409050891413,0.7261981983938043,68.0
11,1885,157.14,158.14,7.3914152346753585,7.275864600546533,7.266827347520591,7.27567177000163,0.0911838432577448,1621.0
11,1902,446.23,445.23,3.7612001156935624,0.0,0.0,0.940300028923391,1.8806000578467832,27.0
11,1962,562.6,562.6,5.648974238161206,5.902633333401366,7.4073177104694174,6.549535063952948,0.9020238534585984,270.0
11,1971,344.35,344.35,5.780743515792329,5.697093486505405,5.556828061699537,5.752753993323801,0.1753701389473467,177.0
11,1993,157.14,157.14,6.879355804460439,6.594413459749778,6.934397209928558,6.845661346290955,0.1719775522970609,203.0
11,2126,486.03,486.03,2.772588722239781,2.772588722239781,2.6390573296152584,3.150768845472854,0.8477214717663857,15.0
11,2139,288.12,289.12,4.553876891600541,4.68213122712422,3.713572066704308,4.06135426285835,0.6670611966014686,122.0
11,2290,285.24,284.24,7.022868086082641,6.729824070489475,6.763884908562435,6.762954584037052,0.2004219531432864,566.0
11,2304,486.03,484.03,3.9889840465642745,5.003946305945459,4.394449154672439,4.281262281366386,0.5525706644304534,80.0
11,2306,242.5,337.62,4.02535169073515,2.772588722239781,2.772588722239781,3.06964483407923,0.6378638678221914,107.0
11,2322,368.6,369.6,4.912654885736052,5.170483995038151,5.375278407684165,5.195356816899194,0.2075300362284776,229.0
11,2444,728.53,728.53,6.068425588244111,5.6937321388027,3.7612001156935624,4.882672756993212,1.1672970699747098,28.0
11,2490,290.03,292.03,5.905361848054571,6.068425588244111,5.940171252720432,5.840174015171355,0.2715020405915579,270.0
11,2492,388.03,388.03,3.713572066704308,3.7612001156935624,4.007333185232471,3.5302906743114,0.6079412446503638,67.0
11,2494,194.0,195.0,4.919980925828125,5.087596335232384,4.804021044733257,4.631292593124519,0.6227894617790101,134.0
11,2539,160.11,158.11,5.8664680569332965,6.244166900663736,6.29156913955832,6.102139314189271,0.2006418226312508,447.0
11,2569,241.53,308.52,6.851184927493743,5.25227342804663,5.0106352940962555,5.665792433632962,0.8203671771491912,513.0
11,2577,319.13,321.13,4.68213122712422,3.737669618283368,0.0,2.104950211351897,2.4609798478362666,27.0
11,2581,564.6,563.6,5.181783550292085,4.804021044733257,6.699500340161678,5.763373030384378,0.913005487222413,216.0
11,2631,163.93,163.93,3.9889840465642745,4.68213122712422,4.564348191467836,4.582303416490773,0.4560313109859298,69.0
11,2640,320.13,320.13,4.820281565605037,4.574710978503383,4.804021044733257,4.693431141836265,0.1372468712414228,67.0
11,2664,235.74,307.52,6.839476438228843,6.159095388491933,5.648974238161206,6.171950194039849,0.4955145754041846,528.0
11,2704,321.13,319.13,5.176149732573829,5.099866427824199,5.3230099791384085,5.261440877800687,0.1543874209229708,161.0
11,2707,237.71,236.71,7.033506484287697,7.035268599281097,6.630683385642372,6.884733726860002,0.1926861690370412,1202.0
11,2760,170.78,242.53,6.040254711277414,4.6913478822291435,5.501258210544727,5.116741827162136,0.8084417145021253,339.0
11,2826,365.69,365.69,6.159095388491933,6.553933404025811,6.413458957167357,6.405438326405528,0.1740391649605395,432.0
11,2867,727.53,727.53,5.241747015059643,5.176149732573829,3.332204510175204,4.130672495012114,1.266155848758432,28.0
11,2956,639.23,640.23,4.219507705176107,4.219507705176107,3.713572066704308,4.139826681080193,0.2975582684466979,81.0
13,1062,189.21,189.21,7.126087273299125,6.9975959829819265,6.894670039433482,6.978255833787004,0.1098504224154158,810.0
13,1109,287.18,285.18,7.6787889981991535,7.565793282428515,7.431299675155903,7.505956444733065,0.1460515439912227,1957.0
13,1198,174.6,176.6,6.040254711277414,5.700443573390687,5.940171252720432,6.059411973386643,0.3609325796060748,446.0
13,1207,388.0,388.0,4.406719247264253,4.68213122712422,4.812184355372417,4.6480956779975084,0.1714806569572184,41.0
13,1216,408.37,409.37,5.652489180268651,5.783825182329737,4.820281565605037,5.336048065858952,0.4576689743177796,176.0
13,1230,378.36,376.36,5.099866427824199,5.099866427824199,5.181783550292085,5.189198703406162,0.1299245316343594,108.0
13,1247,447.23,446.23,4.248495242049359,5.241747015059643,3.737669618283368,4.2353709855241695,0.7148299848140686,53.0
13,1248,164.93,163.93,4.700480365792417,4.700480365792417,5.003946305945459,4.434277886926374,0.74851304929179,94.0
13,1311,150.38,200.79,6.186208623900494,6.100318952020064,6.068425588244111,6.263613376081587,0.2948176173872291,460.0
13,1438,195.0,196.0,5.170483995038151,5.313205979041787,5.3230099791384085,5.2812049867656405,0.073922429277047,229.0
13,1445,727.53,726.53,5.8998973535824915,6.042632833682381,4.700480365792417,5.262432450080386,0.8292786769795966,42.0
13,1525,321.13,319.13,6.131226489483141,6.2422232654551655,6.244166900663736,6.209054193823443,0.0531706866550784,635.0
13,1543,484.03,485.03,5.700443573390687,5.739792912179234,5.652489180268651,5.548148023415692,0.3009790490442927,270.0
13,1558,564.6,563.6,5.442417710521793,5.605802066295998,6.646390514847729,6.003394601352989,0.5732379617793861,204.0
13,1571,641.23,639.23,5.863631175598097,5.652489180268651,5.8998973535824915,5.683534425823364,0.2669202566049167,283.0
13,1727,455.9,456.9,6.716594773520978,6.894670039433482,6.682108597449809,6.692586443323488,0.1712828038372738,1122.0
13,1754,317.25,315.25,7.168579897264035,7.033506484287697,7.103322062526113,7.060194722523239,0.0998343221296108,1337.0
13,1770,485.03,486.03,4.02535169073515,3.295836866004329,3.737669618283368,3.903183766655847,0.5274440683038046,96.0
13,1778,190.18,189.18,6.648984550024776,6.984716320118266,6.80903930604298,6.827418365161976,0.139619114831771,906.0
13,1803,192.09,192.09,6.366470447731438,6.161207321695077,6.628041376179533,6.3744601410818,0.192258364303367,555.0
13,1847,194.0,194.0,5.37989735354046,5.25227342804663,5.44673737166631,5.312348037072887,0.1243084449796568,148.0
13,1878,302.7,300.7,5.241747015059643,4.919980925828125,5.37989735354046,4.947530134119397,0.5042862033504771,229.0
13,1885,159.14,151.38,7.784889295655098,8.062432791583195,8.0106915391303,7.9531842402166255,0.1205098786824892,2822.0
13,1902,446.23,446.23,4.700480365792417,4.68213122712422,4.919980925828125,4.630525055980217,0.2945487540416616,94.0
13,1962,564.6,562.6,6.495265555937008,6.38856140554563,7.52294091807237,6.953673050528652,0.5943900867143118,796.0
13,1971,346.35,344.35,5.934894195619588,5.940171252720432,5.823045895483019,5.880289309826515,0.0661341001516766,526.0
13,1993,159.14,149.41,7.594381242551817,7.537430036586509,7.594381242551817,7.54938890246931,0.0585367790362268,703.0
13,2104,641.23,641.23,4.700480365792417,5.181783550292085,5.176149732573829,4.967649501007687,0.2482434933320809,161.0
13,2126,484.03,507.31,4.418840607796598,2.772588722239781,3.295836866004329,3.281580881413992,0.8094179907121409,108.0
13,2139,292.03,290.03,5.003946305945459,4.553876891600541,5.003946305945459,4.9535107328845225,0.2910062136678349,69.0
13,2290,290.09,289.09,7.762596048540069,7.7336835707759,7.697575346802343,7.7241027698467235,0.0302296037798617,1619.0
13,2304,486.03,485.03,5.170483995038151,5.003946305945459,4.804021044733257,4.970931531038824,0.1560780583032676,149.0
13,2306,247.38,335.62,4.418840607796598,4.007333185232471,4.394449154672439,4.410226128326636,0.3320598878670897,324.0
13,2322,377.36,378.36,5.3230099791384085,5.093750200806762,5.605802066295998,5.3173965796004135,0.2146153361725601,257.0
13,2444,726.53,726.53,6.1903154058531475,6.386879319362645,4.700480365792417,5.492255743309338,0.9230385123210016,216.0
13,2490,291.03,292.03,5.780743515792329,5.863631175598097,6.008813185442595,5.938376707213271,0.1433198121363495,418.0
13,2492,387.03,387.03,3.7612001156935624,4.574710978503383,4.820281565605037,4.393758316899645,0.4529256549211947,122.0
13,2494,195.0,194.0,5.181783550292085,5.37989735354046,5.497168225293202,5.36083604797871,0.1311098036642937,230.0
13,2539,157.2,150.38,6.594413459749778,6.517671272912275,6.453624998892692,6.488567784275094,0.0880768492178171,485.0
13,2569,241.53,337.56,6.9726062513017535,6.161207321695077,5.8998973535824915,6.284626039748576,0.4721952110470441,798.0
13,2577,321.13,320.13,5.497168225293202,5.700443573390687,5.170483995038151,5.492553653650435,0.2301976714837633,339.0
13,2581,564.6,563.6,5.501258210544727,5.655991810819852,7.080867896690782,6.173721893406881,0.7355908623061322,230.0
13,2631,163.96,162.96,5.552959584921617,4.90527477843843,5.241747015059643,5.28559977223537,0.2843960269451618,215.0
13,2640,321.13,319.13,6.340359303727752,6.161207321695077,6.073044534100405,6.210452927016149,0.1174764591258271,204.0
13,2664,241.59,335.62,7.009408932708637,6.037870919922137,5.905361848054571,6.240363721531985,0.5158409889149379,770.0
13,2704,319.13,320.13,5.786897381366708,5.934894195619588,5.8998973535824915,5.8506081115902795,0.0784722715970056,514.0
13,2707,230.86,231.86,7.607381425639791,7.48605261786314,7.544332108053688,7.5254256890063855,0.0643048512861967,2308.0
13,2760,162.99,241.53,7.447751280047908,5.973809611869261,5.934894195619588,6.21340582820749,0.8507996385122802,2282.0
13,2826,379.33,378.33,6.779921907472252,6.906754778648554,6.960347729101308,6.885423613663899,0.0759050900193309,1174.0
13,2867,727.53,727.53,6.133398042996649,6.100318952020064,4.804021044733257,5.403112254563338,0.8295728747653959,26.0
13,2956,637.29,638.29,5.7430031878094825,5.739792912179234,5.442417710521793,5.67648933157571,0.1571516200974758,339.0
14,1062,193.03,193.03,6.104793232414985,5.786897381366708,5.934894195619588,6.010298226955868,0.1882069210443656,231.0
14,1109,290.06,291.06,5.6937321388027,6.159095388491933,5.940171252720432,5.823564247639948,0.2868890018505606,419.0
14,1198,143.62,179.51,0.0,0.0,0.0,0.0,0.0,0.0
14,1207,383.15,384.15,4.68213122712422,5.241747015059643,5.087596335232384,5.005527467878125,0.2360410923842867,108.0
14,1216,418.13,418.13,3.7612001156935624,5.0106352940962555,3.737669618283368,4.055769273694374,0.6368742484477966,53.0
14,1230,380.3,380.3,5.652489180268651,5.438079308923196,5.37989735354046,5.389515544491172,0.2329243731675178,202.0
14,1247,447.23,445.23,3.367295829986474,2.772588722239781,0.0,2.211983688332116,1.5042138557217437,0.0
14,1248,163.93,165.93,0.0,4.406719247264253,4.394449154672439,3.3387613233843085,2.2270192292955304,53.0
14,1311,339.53,338.53,4.90527477843843,4.919980925828125,5.181783550292085,4.979923535073673,0.1347072012403647,14.0
14,1438,196.0,195.0,3.737669618283368,4.007333185232471,4.6913478822291435,3.9421387989800465,0.5713702946824191,94.0
14,1445,726.53,727.53,5.0106352940962555,5.318119993844216,0.0,2.5821888219851177,2.984296112979246,13.0
14,1525,320.13,319.13,3.332204510175204,4.406719247264253,4.820281565605037,4.278270553661259,0.6535224597278687,96.0
14,1543,486.03,486.03,4.02535169073515,4.219507705176107,3.7612001156935624,3.941814906824596,0.2231106527211798,81.0
14,1558,562.6,563.6,5.0106352940962555,3.295836866004329,5.780743515792329,4.9469148123209,1.1537178431925847,40.0
14,1571,640.23,640.23,3.713572066704308,0.0,3.367295829986474,1.7702169741726954,2.048953078904302,27.0
14,1727,466.63,466.63,5.697093486505405,5.501258210544727,5.697093486505405,5.6378592485938475,0.0931057164211383,258.0
14,1754,318.16,319.16,5.783825182329737,6.042632833682381,5.652489180268651,5.7570058202939975,0.2132764808586549,311.0
14,1770,484.03,485.03,2.70805020110221,0.0,0.0,0.6770125502755525,1.3540251005511057,0.0
14,1778,192.09,193.09,5.934894195619588,6.102558594613569,5.8998973535824915,5.941573940356464,0.1160211975830329,285.0
14,1803,169.75,195.03,4.574710978503383,5.017279836814924,5.598421958998375,5.110671550590828,0.4297003993617838,136.0
14,1847,194.0,196.0,4.812184355372417,4.564348191467836,3.367295829986474,4.329634838832528,0.6516908970774871,53.0
14,1878,321.13,319.13,3.295836866004329,3.713572066704308,2.772588722239781,3.287323371233722,0.3886334103914559,42.0
14,1885,159.11,158.11,6.555356891810665,6.682108597449809,6.555356891810665,6.613988769265485,0.0681440401737262,676.0
14,1902,447.23,447.23,3.367295829986474,2.70805020110221,0.0,2.1786008401759855,1.4890303560894913,26.0
14,1962,564.6,563.6,5.003946305945459,4.820281565605037,6.456769655572163,5.760642573981678,0.9905086633923575,42.0
14,1971,346.35,345.35,4.553876891600541,4.700480365792417,4.394449154672439,4.474325413528688,0.1956646648189053,82.0
14,1993,160.11,150.38,6.714170529909472,6.003887067106539,6.573680166960646,6.395826725883745,0.3148867333361146,163.0
14,2126,486.03,485.03,0.0,2.70805020110221,2.772588722239781,1.3701597308354976,1.582343553337698,42.0
14,2139,290.03,292.03,3.737669618283368,3.713572066704308,3.332204510175204,3.5376855062873385,0.2177037809649635,53.0
14,2290,250.32,298.79,6.343880434126331,5.860786223465865,5.902633333401366,5.926430487497984,0.3091545064914483,161.0
14,2304,486.03,486.03,3.367295829986474,3.332204510175204,3.713572066704308,3.537685506287339,0.2177037809649515,15.0
14,2306,243.5,337.62,2.70805020110221,0.0,0.0,0.6770125502755525,1.354025100551105,27.0
14,2322,385.12,386.12,5.3230099791384085,4.812184355372417,5.3230099791384085,5.11887103761604,0.2501485612174804,216.0
14,2444,486.03,726.53,5.8664680569332965,5.170483995038151,0.0,3.4362505632684144,2.661554455789834,0.0
14,2490,290.03,291.03,5.44673737166631,5.552959584921617,5.087596335232384,5.3335793409951995,0.2073096597023796,176.0
14,2492,387.03,389.03,2.772588722239781,3.737669618283368,3.9889840465642745,3.626643893079974,0.582509419232121,26.0
14,2494,194.0,196.0,4.394449154672439,3.7612001156935624,0.0,2.0389123175915005,2.3684844611403033,55.0
14,2539,158.14,158.14,5.598421958998375,5.37989735354046,5.017279836814924,5.374214339974621,0.2541939795161537,242.0
14,2569,246.41,339.56,5.902633333401366,5.170483995038151,5.017279836814924,5.223604552496925,0.4769773185417445,365.0
14,2577,320.13,320.13,0.0,0.0,0.0,0.928393016676077,1.8567860333521549,0.0
14,2581,562.66,561.66,5.176149732573829,4.394449154672439,6.293419278846481,5.513070572293835,0.8999370279902998,107.0
14,2631,165.93,163.93,4.6913478822291435,4.418840607796598,4.406719247264253,4.4809067461385625,0.1404104071003223,27.0
14,2640,320.13,319.13,0.0,3.713572066704308,4.23410650459726,2.646683975229206,1.8853076421754145,0.0
14,2664,255.17,337.56,5.54907608489522,5.099866427824199,5.0106352940962555,5.016574263519982,0.4699128240473594,217.0
14,2704,321.13,319.13,3.737669618283368,2.70805020110221,2.70805020110221,3.1214936326657474,0.5052863417108855,40.0
14,2707,237.71,236.71,6.214608098422191,6.214608098422191,6.040254711277414,6.177436688323142,0.0922516159153865,553.0
14,2760,162.99,242.53,5.442417710521793,4.007333185232471,2.6390573296152584,3.950595073018458,1.1554313989499594,351.0
14,2826,378.33,379.33,6.0063531596017325,6.18826412308259,6.07073772800249,6.060426479996186,0.0938818590784118,365.0
14,2867,484.03,726.53,4.90527477843843,5.099866427824199,0.0,3.429678318241734,2.367150344596446,0.0
17,1062,190.12,190.12,6.0063531596017325,6.218600119691729,5.605802066295998,5.914925240799916,0.2604656912951699,270.0
17,1109,258.08,286.18,5.860786223465865,5.940171252720432,5.501258210544727,5.71379381791316,0.2190072640968464,310.0
17,1198,185.3,228.01,4.406719247264253,5.318119993844216,4.820281565605037,4.811400293126481,0.3798744140090815,150.0
17,1207,389.0,390.0,4.219507705176107,4.394449154672439,4.812184355372417,4.016299636209055,0.9512306826557116,80.0
17,1216,416.13,416.13,4.219507705176107,4.804021044733257,3.9889840465642745,4.254961495426528,0.3806954790209007,40.0
17,1230,370.6,369.6,5.556828061699537,4.812184355372417,4.219507705176107,4.471089247063098,0.955629997771669,67.0
17,1247,447.23,447.23,0.0,0.0,3.7612001156935624,1.6334472094833363,1.928840358722385,42.0
17,1248,163.93,164.93,4.02535169073515,3.332204510175204,0.0,2.6812130077242067,1.8156827519533456,42.0
17,1311,181.39,248.38,5.37989735354046,5.017279836814924,5.176149732573829,5.268646283368485,0.2146515095380724,378.0
17,1438,195.0,194.0,4.418840607796598,2.70805020110221,0.0,1.7817227022247022,2.172674623462238,81.0
17,1445,728.53,728.53,5.552959584921617,5.655991810819852,2.6390573296152584,4.459248192980251,1.4332530646730273,13.0
17,1525,320.13,319.13,4.219507705176107,4.248495242049359,4.02535169073515,4.377658618693885,0.437771006909277,121.0
17,1543,485.03,484.03,3.713572066704308,3.737669618283368,4.700480365792417,4.044268435378811,0.4598314414883871,80.0
17,1558,562.6,564.6,4.700480365792417,3.737669618283368,5.602118820879701,4.883332562074008,0.8630182502818193,41.0
17,1571,639.23,640.23,4.007333185232471,4.394449154672439,4.804021044733257,4.363574656671881,0.3342142591343972,26.0
17,1727,464.63,466.63,5.497168225293202,5.313205979041787,5.181783550292085,5.399489955230768,0.1888091937317531,271.0
17,1754,319.16,320.16,4.23410650459726,5.087596335232384,5.318119993844216,4.9554015959914866,0.4900868913863414,108.0
17,1770,486.03,486.03,0.0,0.0,0.0,0.0,0.0,0.0
17,1778,191.09,191.09,5.54907608489522,6.133398042996649,5.438079308923196,5.655452911839948,0.3218565243809493,229.0
17,1803,157.17,195.03,5.384495062789089,5.099866427824199,5.655991810819852,5.263252046792298,0.3258617401100905,175.0
17,1847,194.0,196.0,4.406719247264253,3.713572066704308,0.0,2.0300728284921403,2.361144444465255,55.0
17,1878,320.13,319.13,3.295836866004329,4.248495242049359,3.9889840465642745,3.716380166198291,0.4767623207837834,14.0
17,1885,159.11,160.11,6.411818267709897,6.453624998892692,6.2166061010848646,6.399930160149932,0.1297370970791458,431.0
17,1902,447.23,447.23,0.0,0.0,0.0,0.0,0.0,14.0
17,1962,562.6,562.6,5.44673737166631,4.919980925828125,6.295266001439646,5.744787246420341,0.6830768595730655,123.0
17,1971,344.35,346.35,5.087596335232384,5.241747015059643,4.007333185232471,4.754701940662179,0.551319068987281,121.0
17,1993,158.11,159.11,6.131226489483141,6.133398042996649,6.29156913955832,6.062481452710202,0.2570423231243275,204.0
17,2126,486.03,509.31,3.367295829986474,3.367295829986474,3.332204510175204,2.516699042537038,1.677880908377506,40.0
17,2139,290.03,290.03,3.713572066704308,2.6390573296152584,2.772588722239781,3.1052637461409196,0.4947653387275155,53.0
17,2290,299.79,297.79,6.042632833682381,5.940171252720432,5.7430031878094825,5.924904221520389,0.1285467899683585,242.0
17,2304,485.03,486.03,3.737669618283368,4.23410650459726,3.7612001156935624,3.9350773559516656,0.2336967024270601,80.0
17,2306,243.5,335.62,4.219507705176107,3.295836866004329,3.332204510175204,3.371651602742725,0.6488087255042678,26.0
17,2322,378.33,378.33,4.912654885736052,5.017279836814924,5.017279836814924,4.877890687708435,0.2147681821488359,242.0
17,2444,727.53,728.53,5.697093486505405,5.556828061699537,3.295836866004329,3.637439603552317,2.662948583220214,14.0
17,2490,291.03,291.03,4.406719247264253,4.406719247264253,4.248495242049359,4.493647155578479,0.2891250370379455,69.0
17,2492,389.03,388.03,3.713572066704308,3.737669618283368,3.713572066704308,3.7975413606067834,0.1522977967437107,53.0
17,2494,242.5,243.5,0.0,0.0,0.0,0.0,0.0,0.0
17,2539,158.11,159.11,5.241747015059643,5.093750200806762,5.497168225293202,5.2699223783300235,0.1673275177769412,189.0
17,2569,242.53,338.56,5.602118820879701,4.574710978503383,4.90527477843843,4.971531405638692,0.442551918351885,204.0
17,2577,320.13,321.13,0.0,4.02535169073515,4.406719247264253,2.941068862043652,2.010528409051926,41.0
